No;DB010;DB020;DB040;DB090;HX040;HX050;HX090
5058;2006;AT;Lower Austria;515.1014493;2;1.5;22729.12
5059;2006;AT;Upper Austria;493.7943925;2;1.5;24845.71333
5060;2006;AT;Lower Austria;655.0646154;1;1;9704.56
5061;2006;AT;Vienna;651.8676056;2;1.5;18445.08667
5062;2006;AT;Lower Austria;574.0582011;3;1.8;17499.98889
5063;2006;AT;Upper Austria;493.7943925;2;1.5;25289.84
5064;2006;AT;Vienna;868.2204176;1;1;18764.04
5065;2006;AT;Tyrol;493.3823529;4;2.1;15363.40476
5066;2006;AT;Styria;536.8923077;2;1.5;14029.34667
5067;2006;AT;Lower Austria;515.1014493;2;1.5;19994.47333
5068;2006;AT;Upper Austria;493.7943925;2;1.5;17836.67333
5069;2006;AT;Burgenland;480.9878049;2;1.5;89049.13333
5070;2006;AT;Styria;536.8923077;2;1.5;18412.82
5071;2006;AT;Upper Austria;475.3544304;5;2.8;32498.51071
5072;2006;AT;Vienna;868.2204176;1;1;12107.77
5073;2006;AT;Lower Austria;556.4260355;4;2.1;30468.28571
5074;2006;AT;Vienna;868.2204176;1;1;9361.02
5075;2006;AT;Upper Austria;493.7943925;2;1.5;16521.45333
5076;2006;AT;Tyrol;567.1543624;2;1.5;18397.22
5077;2006;AT;Upper Austria;493.7943925;2;1.5;10688.94
5078;2006;AT;Lower Austria;538.1707317;5;3;14546.84667
5079;2006;AT;Styria;616.3409091;1;1;14819.48
5080;2006;AT;Lower Austria;655.0646154;1;1;1299.42
5081;2006;AT;Upper Austria;643.2557252;1;1;13338.72
5082;2006;AT;Salzburg;693.3203883;1;1;11262.74
5083;2006;AT;Upper Austria;493.7943925;2;1.3;24783.86923
5084;2006;AT;Upper Austria;493.7943925;2;1.5;91481.16
5085;2006;AT;Vienna;868.2204176;1;1;18176.61
5086;2006;AT;Carinthia;527.6;3;2;7453.615
5087;2006;AT;Vienna;868.2204176;1;1;20724.55
5088;2006;AT;Upper Austria;493.7943925;2;1.5;2252.966667
5089;2006;AT;Lower Austria;556.4260355;4;2.1;14366.7619
5090;2006;AT;Vienna;642.36;3;2;11820.99
5091;2006;AT;Tyrol;567.1543624;2;1.5;15281.17333
5092;2006;AT;Burgenland;357.8571429;5;2.8;18753.06429
5093;2006;AT;Vienna;868.2204176;1;1;23543.75
5094;2006;AT;Lower Austria;655.0646154;1;1;11021.46
5095;2006;AT;Burgenland;480.9878049;2;1.5;83162.68
5096;2006;AT;Tyrol;493.3823529;4;2.1;16819.39524
5097;2006;AT;Upper Austria;493.7943925;2;1.5;18987.11333
5098;2006;AT;Styria;616.3409091;1;1;9409.99
5099;2006;AT;Tyrol;493.3823529;4;2.5;12896.348
5100;2006;AT;Carinthia;535.7936508;2;1.3;26970.02308
5101;2006;AT;Lower Austria;556.4260355;4;2.1;10718.55238
5102;2006;AT;Lower Austria;574.0582011;3;1.8;11850.26667
5103;2006;AT;Upper Austria;507.6995074;3;2;30483.135
5104;2006;AT;Upper Austria;493.7943925;2;1.5;8762.506667
5105;2006;AT;Vienna;651.8676056;2;1.5;28365.10667
5106;2006;AT;Vienna;651.8676056;2;1.5;17497.86667
5107;2006;AT;Lower Austria;515.1014493;2;1.5;22746.92667
5108;2006;AT;Upper Austria;492.875;4;2.5;14915.688
5109;2006;AT;Lower Austria;556.4260355;4;2.1;23351.97619
5110;2006;AT;Burgenland;476;3;2;28684.195
5111;2006;AT;Upper Austria;507.6995074;3;2;29148.48
5112;2006;AT;Vienna;666.9791667;4;2.1;15941.27143
5113;2006;AT;Lower Austria;574.0582011;3;2;20020.46
5114;2006;AT;Vorarlberg;518.1666667;2;1.5;29082.36
5115;2006;AT;Lower Austria;515.1014493;2;1.5;46382.09333
5116;2006;AT;Burgenland;480.9878049;2;1.5;28134.56667
5117;2006;AT;Salzburg;554.7636364;3;2;19064.875
5118;2006;AT;Burgenland;480.9878049;2;1.5;14592.56667
5119;2006;AT;Upper Austria;507.6995074;3;2;10700.32
5120;2006;AT;Styria;536.8923077;2;1.5;15842.5
5121;2006;AT;Upper Austria;492.875;4;2.5;25100.36
5122;2006;AT;Lower Austria;515.1014493;2;1.5;8011.04
5123;2006;AT;Vorarlberg;622;1;1;22691.4
5124;2006;AT;Upper Austria;507.6995074;3;2;18276.565
5125;2006;AT;Lower Austria;515.1014493;2;1.5;19091.78
5126;2006;AT;Vienna;651.8676056;2;1.5;5264.06
5127;2006;AT;Vienna;868.2204176;1;1;19708.99
5128;2006;AT;Lower Austria;459.75;7;3.8;10663.04737
5129;2006;AT;Upper Austria;507.6995074;3;2;21640.47
5130;2006;AT;Lower Austria;515.1014493;2;1.3;14065.20769
5131;2006;AT;Styria;482.0213904;3;2;22563.61
5132;2006;AT;Upper Austria;507.6995074;3;2;21032.455
5133;2006;AT;Styria;536.8923077;2;1.5;11443.14667
5134;2006;AT;Upper Austria;643.2557252;1;1;18999.2
5135;2006;AT;Tyrol;679.7288136;1;1;41628.94
5136;2006;AT;Vorarlberg;532.5909091;3;2;2369.97
5137;2006;AT;Lower Austria;556.4260355;4;2.1;10240.02381
5138;2006;AT;Lower Austria;655.0646154;1;1;14085.09
5139;2006;AT;Vorarlberg;622;1;1;21639.99
5140;2006;AT;Lower Austria;538.1707317;5;2.4;15919.1
5141;2006;AT;Tyrol;679.7288136;1;1;9686.15
5142;2006;AT;Vienna;642.36;3;2;21986.105
5143;2006;AT;Upper Austria;507.6995074;3;2;21413.61
5144;2006;AT;Vienna;868.2204176;1;1;53.91
5145;2006;AT;Styria;484.9344262;4;2.1;14042.10952
5146;2006;AT;Vienna;868.2204176;1;1;11781.87
5147;2006;AT;Carinthia;518.6190476;4;2.5;19936.888
5148;2006;AT;Salzburg;693.3203883;1;1;16833.26
5149;2006;AT;Lower Austria;574.0582011;3;2;35875.245
5150;2006;AT;Lower Austria;515.1014493;2;1.5;20611.93333
5151;2006;AT;Upper Austria;475.3544304;5;2.4;13331.75833
5152;2006;AT;Upper Austria;492.875;4;2.5;17885.4
5153;2006;AT;Vienna;651.8676056;2;1.3;35258.93077
5154;2006;AT;Styria;536.8923077;2;1.5;12817.28
5155;2006;AT;Styria;536.8923077;2;1.5;15724.06
5156;2006;AT;Upper Austria;493.7943925;2;1.5;17269.78667
5157;2006;AT;Vienna;642.36;3;1.8;8322.944444
5158;2006;AT;Upper Austria;643.2557252;1;1;16551.96
5159;2006;AT;Lower Austria;655.0646154;1;1;14988.58
5160;2006;AT;Salzburg;614.6862745;2;1.5;10597.14
5161;2006;AT;Tyrol;567.1543624;2;1.5;12269.94
5162;2006;AT;Lower Austria;574.0582011;3;2;23648.115
5163;2006;AT;Vienna;666.9791667;4;2.1;18414.35238
5164;2006;AT;Styria;536.8923077;2;1.5;21156.20667
5165;2006;AT;Upper Austria;492.875;4;2.5;17189.92
5166;2006;AT;Vienna;868.2204176;1;1;31042.12
5167;2006;AT;Lower Austria;515.1014493;2;1.5;27129.76667
5168;2006;AT;Upper Austria;493.7943925;2;1.5;24423.83333
5169;2006;AT;Upper Austria;507.6995074;3;2;22365.1
5170;2006;AT;Upper Austria;643.2557252;1;1;9615.38
5171;2006;AT;Tyrol;475.2972973;5;3;10569.55333
5172;2006;AT;Vienna;651.8676056;2;1.5;29647.01333
5173;2006;AT;Upper Austria;592.625;7;3.4;12668.16176
5174;2006;AT;Styria;616.3409091;1;1;41664.89
5175;2006;AT;Styria;426.8333333;7;3.6;30202.89167
5176;2006;AT;Salzburg;693.3203883;1;1;15777.3
5177;2006;AT;Lower Austria;556.4260355;4;2.1;13353.87619
5178;2006;AT;Lower Austria;655.0646154;1;1;18479.09
5179;2006;AT;Upper Austria;493.7943925;2;1.5;36625.02
5180;2006;AT;Upper Austria;643.2557252;1;1;16030.01
5181;2006;AT;Upper Austria;643.2557252;1;1;12660.6
5182;2006;AT;Lower Austria;538.1707317;5;2.6;11800.35385
5183;2006;AT;Tyrol;679.7288136;1;1;14117.81
5184;2006;AT;Lower Austria;655.0646154;1;1;23481.4
5185;2006;AT;Styria;616.3409091;1;1;16391.37
5186;2006;AT;Lower Austria;655.0646154;1;1;19702.64
5187;2006;AT;Vienna;642.36;3;2;24502.075
5188;2006;AT;Vienna;642.36;3;2;11942.53
5189;2006;AT;Lower Austria;556.4260355;4;2.5;35138.168
5190;2006;AT;Tyrol;567.1543624;2;1.5;13109.58
5191;2006;AT;Vienna;642.36;3;2;34261.105
5192;2006;AT;Vienna;642.36;3;1.8;5647.538889
5193;2006;AT;Vienna;635.4571429;5;2.4;8754.6875
5194;2006;AT;Upper Austria;493.7943925;2;1.5;17196.24
5195;2006;AT;Carinthia;518.6190476;4;2.1;12095.2619
5196;2006;AT;Styria;536.8923077;2;1.5;26059.4
5197;2006;AT;Vienna;651.8676056;2;1.5;25020.95333
5198;2006;AT;Vorarlberg;518.1666667;2;1.5;66356.69333
5199;2006;AT;Styria;482.0213904;3;2;23057.52
5200;2006;AT;Upper Austria;643.2557252;1;1;15266.87
5201;2006;AT;Upper Austria;643.2557252;1;1;19124.63
5202;2006;AT;Lower Austria;538.1707317;5;3;17654.61333
5203;2006;AT;Lower Austria;574.0582011;3;1.8;8454.783333
5204;2006;AT;Tyrol;504.5696203;3;1.8;31087.83889
5205;2006;AT;Tyrol;493.3823529;4;2.3;17948.2
5206;2006;AT;Styria;536.8923077;2;1.5;8336.313333
5207;2006;AT;Vorarlberg;485.6792453;4;2.1;7145.542857
5208;2006;AT;Upper Austria;643.2557252;1;1;18395.44
5209;2006;AT;Upper Austria;507.6995074;3;2;24668.03
5210;2006;AT;Carinthia;630.7863248;1;1;10194.55
5211;2006;AT;Burgenland;521.0517241;1;1;17714.6
5212;2006;AT;Upper Austria;475.3544304;5;3;23834.26
5213;2006;AT;Vorarlberg;622;1;1;29491
5214;2006;AT;Upper Austria;493.7943925;2;1.5;15112.92667
5215;2006;AT;Lower Austria;655.0646154;1;1;17839.26
5216;2006;AT;Vienna;868.2204176;1;1;39327.1
5217;2006;AT;Lower Austria;574.0582011;3;1.8;9495.211111
5218;2006;AT;Styria;484.9344262;4;2.1;28670.58571
5219;2006;AT;Lower Austria;497.9166667;6;3.5;38341.88857
5220;2006;AT;Upper Austria;507.6995074;3;2;19635.685
5221;2006;AT;Carinthia;535.7936508;2;1.5;9986.36
5222;2006;AT;Carinthia;527.6;3;2;38515.11
5223;2006;AT;Tyrol;493.3823529;4;2.1;14451.18571
5224;2006;AT;Styria;536.8923077;2;1.5;14832.22
5225;2006;AT;Carinthia;527.6;3;1.8;14735.96667
5226;2006;AT;Vienna;651.8676056;2;1.5;15694.78667
5227;2006;AT;Vienna;666.9791667;4;2.1;38185.28571
5228;2006;AT;Upper Austria;493.7943925;2;1.5;10642.29333
5229;2006;AT;Salzburg;614.6862745;2;1.5;20341.86
5230;2006;AT;Styria;536.8923077;2;1.5;13356.30667
5231;2006;AT;Lower Austria;574.0582011;3;1.8;15493.93333
5232;2006;AT;Upper Austria;493.7943925;2;1.5;1723.46
5233;2006;AT;Upper Austria;643.2557252;1;1;15966.64
5234;2006;AT;Tyrol;679.7288136;1;1;23914.35
5235;2006;AT;Tyrol;567.1543624;2;1.5;14870.12
5236;2006;AT;Vienna;635.4571429;5;2.4;12583.0375
5237;2006;AT;Salzburg;554.7636364;3;2;32007.985
5238;2006;AT;Tyrol;679.7288136;1;1;12105.33
5239;2006;AT;Styria;616.3409091;1;1;29298.57
5240;2006;AT;Styria;482.0213904;3;2;12682.595
5241;2006;AT;Lower Austria;515.1014493;2;1.5;13785.78
5242;2006;AT;Upper Austria;493.7943925;2;1.5;14043.41333
5243;2006;AT;Vienna;868.2204176;1;1;14664.19
5244;2006;AT;Styria;616.3409091;1;1;17838.34
5245;2006;AT;Upper Austria;643.2557252;1;1;23094.66
5246;2006;AT;Upper Austria;507.6995074;3;2;25382.555
5247;2006;AT;Lower Austria;515.1014493;2;1.5;17013.3
5248;2006;AT;Vorarlberg;503.2222222;5;3;10279.78
5249;2006;AT;Salzburg;554.7636364;3;2;27678.21
5250;2006;AT;Tyrol;1032;8;3.9;19225.76923
5251;2006;AT;Lower Austria;515.1014493;2;1.5;17212.79333
5252;2006;AT;Tyrol;493.3823529;4;2.3;15631.73478
5253;2006;AT;Styria;536.8923077;2;1.5;16898.16667
5254;2006;AT;Lower Austria;556.4260355;4;2.5;12685.124
5255;2006;AT;Styria;536.8923077;2;1.5;20093.95333
5256;2006;AT;Lower Austria;574.0582011;3;2;13695.395
5257;2006;AT;Styria;482.0213904;3;1.8;13314.6
5258;2006;AT;Upper Austria;493.7943925;2;1.5;18301.2
5259;2006;AT;Lower Austria;515.1014493;2;1.5;20897.8
5260;2006;AT;Styria;484.9344262;4;2.5;15312.676
5261;2006;AT;Upper Austria;643.2557252;1;1;27633.87
5262;2006;AT;Vienna;868.2204176;1;1;11392.28
5263;2006;AT;Lower Austria;556.4260355;4;2.1;25667.65714
5264;2006;AT;Burgenland;480.9878049;2;1.5;23126.78
5265;2006;AT;Vienna;666.9791667;4;2.1;18431.28095
5266;2006;AT;Vienna;651.8676056;2;1.5;22591.34667
5267;2006;AT;Lower Austria;515.1014493;2;1.5;11705.69333
5268;2006;AT;Vienna;666.9791667;4;2.5;19698.136
5269;2006;AT;Upper Austria;493.7943925;2;1.5;14104.43333
5270;2006;AT;Styria;484.9344262;4;2.1;13157.10476
5271;2006;AT;Tyrol;504.5696203;3;1.8;31265.72778
5272;2006;AT;Upper Austria;507.6995074;3;2;12461.095
5273;2006;AT;Upper Austria;475.3544304;5;2.6;13882.30769
5274;2006;AT;Salzburg;693.3203883;1;1;15985.56
5275;2006;AT;Vienna;651.8676056;2;1.5;21006.82
5276;2006;AT;Upper Austria;643.2557252;1;1;9081.49
5277;2006;AT;Vienna;868.2204176;1;1;9667.81
5278;2006;AT;Lower Austria;556.4260355;4;2.3;11576.77826
5279;2006;AT;Vorarlberg;532.5909091;3;2;19217.895
5280;2006;AT;Vienna;651.8676056;2;1.5;5613.613333
5281;2006;AT;Upper Austria;493.7943925;2;1.5;29429.38
5282;2006;AT;Carinthia;630.7863248;1;1;14531.04
5283;2006;AT;Vienna;642.36;3;2;83672.1
5284;2006;AT;Styria;536.8923077;2;1.5;13246.33333
5285;2006;AT;Carinthia;535.7936508;2;1.5;12844.18
5286;2006;AT;Lower Austria;556.4260355;4;2.5;19947.372
5287;2006;AT;Tyrol;493.3823529;4;2.1;14690.64286
5288;2006;AT;Lower Austria;574.0582011;3;1.8;13503.95556
5289;2006;AT;Styria;455.5714286;5;2.8;10716.03929
5290;2006;AT;Vorarlberg;518.1666667;2;1.5;30711.36
5291;2006;AT;Upper Austria;475.3544304;5;2.8;22614.75714
5292;2006;AT;Upper Austria;493.7943925;2;1.5;12199.04
5293;2006;AT;Burgenland;498.5757576;4;2.1;27951.96667
5294;2006;AT;Lower Austria;655.0646154;1;1;5204.96
5295;2006;AT;Styria;536.8923077;2;1.5;12627.11333
5296;2006;AT;Vorarlberg;482.1666667;6;2.9;11387.05862
5297;2006;AT;Carinthia;518.6190476;4;2.5;16069.156
5298;2006;AT;Lower Austria;515.1014493;2;1.5;14124.09333
5299;2006;AT;Lower Austria;538.1707317;5;2.4;17766.4875
5300;2006;AT;Lower Austria;556.4260355;4;2.5;48222.872
5301;2006;AT;Vienna;642.36;3;2;11851.53
5302;2006;AT;Salzburg;614.6862745;2;1.5;19107.92667
5303;2006;AT;Carinthia;535.7936508;2;1.5;10788.60667
5304;2006;AT;Upper Austria;493.7943925;2;1.5;26594.26667
5305;2006;AT;Vienna;651.8676056;2;1.5;22248.56
5306;2006;AT;Burgenland;521.0517241;1;1;14600.51
5307;2006;AT;Vienna;868.2204176;1;1;25321.11
5308;2006;AT;Tyrol;567.1543624;2;1.5;19338.78
5309;2006;AT;Upper Austria;493.7943925;2;1.5;48466.43333
5310;2006;AT;Lower Austria;574.0582011;3;2;24901.915
5311;2006;AT;Upper Austria;492.875;4;2.1;10441.77619
5312;2006;AT;Lower Austria;574.0582011;3;1.8;10947.12778
5313;2006;AT;Vienna;651.8676056;2;1.5;21817.27333
5314;2006;AT;Styria;536.8923077;2;1.5;18647.00667
5315;2006;AT;Lower Austria;655.0646154;1;1;9117.89
5316;2006;AT;Styria;616.3409091;1;1;10114.7
5317;2006;AT;Burgenland;521.0517241;1;1;15150.52
5318;2006;AT;Vienna;651.8676056;2;1.5;26960.88
5319;2006;AT;Styria;536.8923077;2;1.5;13544.93333
5320;2006;AT;Upper Austria;507.6995074;3;2;17319.735
5321;2006;AT;Vienna;651.8676056;2;1.5;34851.83333
5322;2006;AT;Burgenland;357.8571429;5;2.8;17900.76429
5323;2006;AT;Vienna;642.36;3;2;14366.96
5324;2006;AT;Upper Austria;493.7943925;2;1.5;31685.60667
5325;2006;AT;Tyrol;504.5696203;3;1.8;18269.91111
5326;2006;AT;Lower Austria;655.0646154;1;1;11195.47
5327;2006;AT;Vienna;868.2204176;1;1;32537.81
5328;2006;AT;Vienna;651.8676056;2;1.5;50546.02
5329;2006;AT;Lower Austria;655.0646154;1;1;1220.16
5330;2006;AT;Styria;536.8923077;2;1.5;32613.66667
5331;2006;AT;Vienna;642.36;3;2;23863.35
5332;2006;AT;Vienna;651.8676056;2;1.5;27055.5
5333;2006;AT;Vienna;868.2204176;1;1;9959.83
5334;2006;AT;Lower Austria;574.0582011;3;1.8;18283.62222
5335;2006;AT;Styria;536.8923077;2;1.5;17962.93333
5336;2006;AT;Lower Austria;515.1014493;2;1.5;16158.53333
5337;2006;AT;Vienna;868.2204176;1;1;28773.72
5338;2006;AT;Vienna;651.8676056;2;1.5;18294.02
5339;2006;AT;Burgenland;357.8571429;5;3;14770.71
5340;2006;AT;Vienna;635.4571429;5;2.6;19351.65385
5341;2006;AT;Vorarlberg;532.5909091;3;1.8;10656.72778
5342;2006;AT;Upper Austria;492.875;4;2.1;19337.32857
5343;2006;AT;Burgenland;521.0517241;1;1;8693.22
5344;2006;AT;Upper Austria;419.6666667;6;2.9;28385.21724
5345;2006;AT;Vienna;642.36;3;2;27720.26
5346;2006;AT;Tyrol;493.3823529;4;2.1;15169.20952
5347;2006;AT;Vienna;635.4571429;5;2.6;26633.11538
5348;2006;AT;Vienna;651.8676056;2;1.5;24610.44667
5349;2006;AT;Styria;536.8923077;2;1.5;20743.33333
5350;2006;AT;Styria;616.3409091;1;1;23454.33
5351;2006;AT;Tyrol;552;7;3.6;11002.56667
5352;2006;AT;Upper Austria;493.7943925;2;1.5;22681.3
5353;2006;AT;Burgenland;476;3;2;14763.99
5354;2006;AT;Upper Austria;643.2557252;1;1;15173.67
5355;2006;AT;Tyrol;679.7288136;1;1;19474.58
5356;2006;AT;Styria;616.3409091;1;1;26356.83
5357;2006;AT;Burgenland;480.9878049;2;1.5;30824.18
5358;2006;AT;Vienna;868.2204176;1;1;2979.32
5359;2006;AT;Salzburg;614.6862745;2;1.5;17809.62
5360;2006;AT;Lower Austria;655.0646154;1;1;9226.96
5361;2006;AT;Upper Austria;643.2557252;1;1;15506.52
5362;2006;AT;Salzburg;554.7636364;3;1.8;21378.18333
5363;2006;AT;Upper Austria;493.7943925;2;1.5;13340.38
5364;2006;AT;Salzburg;614.6862745;2;1.5;24134.08667
5365;2006;AT;Upper Austria;492.875;4;2.3;63280.25652
5366;2006;AT;Lower Austria;515.1014493;2;1.5;9869.846667
5367;2006;AT;Vorarlberg;532.5909091;3;1.8;13906.24444
5368;2006;AT;Salzburg;532.7887324;4;2.5;9107.884
5369;2006;AT;Carinthia;535.7936508;2;1.5;44530.32
5370;2006;AT;Lower Austria;515.1014493;2;1.5;59230.26
5371;2006;AT;Upper Austria;507.6995074;3;2;3928.765
5372;2006;AT;Lower Austria;655.0646154;1;1;17890.01
5373;2006;AT;Lower Austria;515.1014493;2;1.5;27230.70667
5374;2006;AT;Vorarlberg;518.1666667;2;1.5;29047.2
5375;2006;AT;Vienna;651.8676056;2;1.5;22689.75333
5376;2006;AT;Upper Austria;475.3544304;5;2.8;28233.85
5377;2006;AT;Vienna;642.36;3;1.8;16968.71667
5378;2006;AT;Salzburg;547.1428571;6;3.3;25631.39091
5379;2006;AT;Upper Austria;643.2557252;1;1;25475.46
5380;2006;AT;Salzburg;693.3203883;1;1;21698.6
5381;2006;AT;Tyrol;679.7288136;1;1;23537.97
5382;2006;AT;Lower Austria;655.0646154;1;1;18579
5383;2006;AT;Tyrol;504.5696203;3;2;19590.325
5384;2006;AT;Vienna;666.9791667;4;2.1;12772.68571
5385;2006;AT;Tyrol;493.3823529;4;2.3;17441.7
5386;2006;AT;Carinthia;527.6;3;1.8;5056.205556
5387;2006;AT;Tyrol;504.5696203;3;1.8;15202.29444
5388;2006;AT;Salzburg;554.7636364;3;2;38490.955
5389;2006;AT;Upper Austria;475.3544304;5;2.8;12725.9
5390;2006;AT;Upper Austria;507.6995074;3;1.8;23663.16111
5391;2006;AT;Vienna;651.8676056;2;1.5;33791.94
5392;2006;AT;Salzburg;693.3203883;1;1;23685.54
5393;2006;AT;Salzburg;532.7887324;4;2.5;15528.796
5394;2006;AT;Upper Austria;492.875;4;2.5;17532.416
5395;2006;AT;Tyrol;679.7288136;1;1;27440.89
5396;2006;AT;Vorarlberg;622;1;1;19079.82
5397;2006;AT;Tyrol;567.1543624;2;1.5;11373.84
5398;2006;AT;Styria;536.8923077;2;1.3;6207.023077
5399;2006;AT;Upper Austria;493.7943925;2;1.5;17513.16
5400;2006;AT;Tyrol;475.2972973;5;2.6;9949.673077
5401;2006;AT;Upper Austria;507.6995074;3;2;40295.61
5402;2006;AT;Upper Austria;419.6666667;6;3.5;18254.19143
5403;2006;AT;Lower Austria;655.0646154;1;1;17192.04
5404;2006;AT;Upper Austria;493.7943925;2;1.5;20761.32
5405;2006;AT;Lower Austria;655.0646154;1;1;25407.43
5406;2006;AT;Salzburg;532.7887324;4;2.3;25930.18261
5407;2006;AT;Lower Austria;515.1014493;2;1.5;20975.78
5408;2006;AT;Salzburg;554.7636364;3;2;18773.89
5409;2006;AT;Lower Austria;655.0646154;1;1;19009.76
5410;2006;AT;Salzburg;554.7636364;3;2;25746.42
5411;2006;AT;Vienna;868.2204176;1;1;18281.7
5412;2006;AT;Styria;482.0213904;3;1.8;27157.22778
5413;2006;AT;Lower Austria;574.0582011;3;2;26720.355
5414;2006;AT;Lower Austria;655.0646154;1;1;21917.03
5415;2006;AT;Lower Austria;556.4260355;4;2.5;23563.152
5416;2006;AT;Styria;484.9344262;4;2.1;12087.39524
5417;2006;AT;Styria;536.8923077;2;1.5;12873.74
5418;2006;AT;Salzburg;614.6862745;2;1.5;16541.82
5419;2006;AT;Upper Austria;493.7943925;2;1.5;20026.03333
5420;2006;AT;Tyrol;679.7288136;1;1;16182.8
5421;2006;AT;Styria;482.0213904;3;2;28623.78
5422;2006;AT;Styria;484.9344262;4;2.5;23911.328
5423;2006;AT;Vienna;868.2204176;1;1;19965.6
5424;2006;AT;Vienna;651.8676056;2;1.5;31540.5
5425;2006;AT;Carinthia;535.7936508;2;1.5;20901.94667
5426;2006;AT;Lower Austria;515.1014493;2;1.5;21157.72
5427;2006;AT;Upper Austria;507.6995074;3;1.8;15816.27778
5428;2006;AT;Lower Austria;515.1014493;2;1.5;35740.28667
5429;2006;AT;Salzburg;693.3203883;1;1;26075.96
5430;2006;AT;Carinthia;527.6;3;1.8;29958.02778
5431;2006;AT;Lower Austria;655.0646154;1;1;13238.51
5432;2006;AT;Vorarlberg;485.6792453;4;2.3;12325.21304
5433;2006;AT;Vorarlberg;485.6792453;4;2.5;28899.78
5434;2006;AT;Vienna;642.36;3;1.6;10492.84375
5435;2006;AT;Upper Austria;492.875;4;2.1;21448.02381
5436;2006;AT;Styria;616.3409091;1;1;23358.07
5437;2006;AT;Vienna;651.8676056;2;1.5;27770.5
5438;2006;AT;Upper Austria;492.875;4;2.1;12898.52857
5439;2006;AT;Carinthia;535.7936508;2;1.5;26898.30667
5440;2006;AT;Lower Austria;515.1014493;2;1.5;22841.21333
5441;2006;AT;Tyrol;504.5696203;3;2;18285.29
5442;2006;AT;Upper Austria;643.2557252;1;1;18177.99
5443;2006;AT;Lower Austria;655.0646154;1;1;9778.99
5444;2006;AT;Vienna;868.2204176;1;1;14111.28
5445;2006;AT;Carinthia;518.6190476;4;2.3;27620.55652
5446;2006;AT;Upper Austria;507.6995074;3;1.8;22735.77222
5447;2006;AT;Carinthia;518.6190476;4;2.5;37168.008
5448;2006;AT;Lower Austria;574.0582011;3;1.8;13100.25556
5449;2006;AT;Carinthia;535.7936508;2;1.5;25238.13333
5450;2006;AT;Vienna;651.8676056;2;1.5;18694.23333
5451;2006;AT;Upper Austria;492.875;4;2.5;13539.036
5452;2006;AT;Styria;616.3409091;1;1;24890.72
5453;2006;AT;Vienna;642.36;3;2;31286.15
5454;2006;AT;Tyrol;679.7288136;1;1;17341.42
5455;2006;AT;Lower Austria;515.1014493;2;1.5;11464.9
5456;2006;AT;Styria;616.3409091;1;1;10562.26
5457;2006;AT;Tyrol;493.3823529;4;2.3;24112.87826
5458;2006;AT;Vienna;651.8676056;2;1.5;22420.68667
5459;2006;AT;Carinthia;459;5;2.6;12956.57692
5460;2006;AT;Upper Austria;493.7943925;2;1.5;31122.35333
5461;2006;AT;Vienna;868.2204176;1;1;15873.03
5462;2006;AT;Styria;484.9344262;4;2.5;9950.7
5463;2006;AT;Salzburg;532.7887324;4;2.1;11205.28095
5464;2006;AT;Upper Austria;643.2557252;1;1;27779.96
5465;2006;AT;Upper Austria;507.6995074;3;1.8;37231.47778
5466;2006;AT;Vorarlberg;485.6792453;4;2.1;18658.4619
5467;2006;AT;Vienna;651.8676056;2;1.5;14028.49333
5468;2006;AT;Upper Austria;492.875;4;2.1;17916.97619
5469;2006;AT;Vienna;651.8676056;2;1.5;36883.37333
5470;2006;AT;Upper Austria;643.2557252;1;1;19856.85
5471;2006;AT;Lower Austria;655.0646154;1;1;17763.37
5472;2006;AT;Salzburg;532.7887324;4;2.5;38048.68
5473;2006;AT;Vorarlberg;518.1666667;2;1.5;7421.973333
5474;2006;AT;Vienna;868.2204176;1;1;37847.28
5475;2006;AT;Lower Austria;515.1014493;2;1.5;13887.12667
5476;2006;AT;Carinthia;535.7936508;2;1.5;28746.69333
5477;2006;AT;Salzburg;614.6862745;2;1.5;14883
5478;2006;AT;Vienna;635.4571429;5;2.4;18897.86667
5479;2006;AT;Salzburg;693.3203883;1;1;14178.36
5480;2006;AT;Upper Austria;507.6995074;3;1.8;11393.2
5481;2006;AT;Lower Austria;574.0582011;3;2;24521.365
5482;2006;AT;Lower Austria;556.4260355;4;2.3;18389.25652
5483;2006;AT;Tyrol;567.1543624;2;1.5;12736.36667
5484;2006;AT;Lower Austria;538.1707317;5;2.8;24174.49286
5485;2006;AT;Lower Austria;574.0582011;3;1.8;4832.033333
5486;2006;AT;Vienna;642.36;3;2;16911.695
5487;2006;AT;Lower Austria;655.0646154;1;1;17442.59
5488;2006;AT;Vienna;651.8676056;2;1.5;13780.66
5489;2006;AT;Upper Austria;507.6995074;3;1.8;24523.00556
5490;2006;AT;Vienna;651.8676056;2;1.5;12002.62667
5491;2006;AT;Upper Austria;493.7943925;2;1.5;13570.48
5492;2006;AT;Salzburg;614.6862745;2;1.5;19957.67333
5493;2006;AT;Vienna;868.2204176;1;1;17836.05
5494;2006;AT;Styria;536.8923077;2;1.5;15322.01333
5495;2006;AT;Burgenland;521.0517241;1;1;15183.58
5496;2006;AT;Vienna;651.8676056;2;1.5;19769.06667
5497;2006;AT;Lower Austria;655.0646154;1;1;7193.54
5498;2006;AT;Tyrol;679.7288136;1;1;16755.97
5499;2006;AT;Styria;484.9344262;4;2.1;10375.78571
5500;2006;AT;Upper Austria;493.7943925;2;1.5;27185.69333
